fecha,producto_id,nombre,categoria,subcategoria,precio_base,es_estrella,unidades_vendidas,precio_venta,ingresos
2022-11-26,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,14,74.8,1047.2
2022-11-26,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,17,66.0,1122.0
2022-11-26,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,13,30.8,400.4
2022-11-26,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,11,57.2,629.2
2022-11-26,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,10,61.6,616.0
2022-11-26,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,9,57.2,514.8
2022-11-26,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,7,368.0,2576.0
2022-11-26,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,8,161.0,1288.0
2022-11-26,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,18,41.4,745.2
2022-11-26,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,17,50.6,860.2
2022-11-26,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,16,23.0,368.0
2022-11-26,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,18,36.8,662.4
2022-11-26,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,15,138.0,2070.0
2022-11-26,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,19,763.6,14508.4
2022-11-26,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,10,87.4,874.0
2022-11-26,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,10,64.4,644.0
2022-11-26,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,10,101.2,1012.0
2022-11-26,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,10,73.6,736.0
2022-11-26,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,18,124.8,2246.4
2022-11-26,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,6,19.2,115.2
2022-11-26,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,7,33.6,235.2
2022-11-26,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,8,48.0,384.0
2022-11-27,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,56,101.2,5667.2
2022-11-27,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,43,118.8,5108.4
2022-11-27,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,10,74.8,748.0
2022-11-27,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,14,66.0,924.0
2022-11-27,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,10,30.8,308.0
2022-11-27,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,9,57.2,514.8
2022-11-27,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,11,61.6,677.6
2022-11-27,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,10,57.2,572.0
2022-11-27,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,8,368.0,2944.0
2022-11-27,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,9,161.0,1449.0
2022-11-27,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,12,41.4,496.8
2022-11-27,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,16,50.6,809.6
2022-11-27,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,14,23.0,322.0
2022-11-27,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,13,36.8,478.4
2022-11-27,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,16,138.0,2208.0
2022-11-27,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,8,763.6,6108.8
2022-11-27,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,10,87.4,874.0
2022-11-27,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,7,64.4,450.8
2022-11-27,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,10,101.2,1012.0
2022-11-27,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,7,73.6,515.2
2022-11-27,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,17,124.8,2121.6
2022-11-27,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,6,19.2,115.2
2022-11-27,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,5,33.6,168.0
2022-11-27,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,6,48.0,288.0
2022-11-28,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,40,97.75,3910.0
2022-11-28,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,52,114.75,5967.0
2022-11-28,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,12,72.25,867.0
2022-11-28,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,13,63.75,828.75
2022-11-28,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,10,29.75,297.5
2022-11-28,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,10,55.25,552.5
2022-11-28,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,10,59.5,595.0
2022-11-28,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,8,55.25,442.0
2022-11-28,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,6,360.0,2160.0
2022-11-28,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,8,157.5,1260.0
2022-11-28,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,12,40.5,486.0
2022-11-28,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,20,49.5,990.0
2022-11-28,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,15,22.5,337.5
2022-11-28,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,16,36.0,576.0
2022-11-28,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,13,135.0,1755.0
2022-11-28,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,10,747.0,7470.0
2022-11-28,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,9,85.5,769.5
2022-11-28,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,9,63.0,567.0
2022-11-28,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,7,99.0,693.0
2022-11-28,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,6,72.0,432.0
2022-11-28,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,12,123.5,1482.0
2022-11-28,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,5,19.0,95.0
2022-11-28,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,7,33.25,232.75
2022-11-28,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,7,47.5,332.5
2022-11-29,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,25,105.8,2645.0
2022-11-29,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,33,124.2,4098.6
2022-11-29,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,8,78.2,625.6
2022-11-29,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,5,69.0,345.0
2022-11-29,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,6,32.2,193.2
2022-11-29,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,5,59.8,299.0
2022-11-29,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,6,64.4,386.4
2022-11-29,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,4,59.8,239.2
2022-11-29,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,5,380.0,1900.0
2022-11-29,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,4,166.25,665.0
2022-11-29,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,9,42.75,384.75
2022-11-29,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,8,52.25,418.0
2022-11-29,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,7,23.75,166.25
2022-11-29,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,7,38.0,266.0
2022-11-29,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,11,142.5,1567.5
2022-11-29,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,6,788.5,4731.0
2022-11-29,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,5,90.25,451.25
2022-11-29,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,5,66.5,332.5
2022-11-29,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,5,104.5,522.5
2022-11-29,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,4,76.0,304.0
2022-11-29,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,16,126.1,2017.6
2022-11-29,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,3,19.4,58.2
2022-11-29,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,3,33.95,101.85
2022-11-29,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,3,48.5,145.5
2022-11-30,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,38,105.8,4020.4
2022-11-30,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,22,124.2,2732.4
2022-11-30,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,7,78.2,547.4
2022-11-30,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,8,69.0,552.0
2022-11-30,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,6,32.2,193.2
2022-11-30,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,5,59.8,299.0
2022-11-30,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,5,64.4,322.0
2022-11-30,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,5,59.8,299.0
2022-11-30,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,5,380.0,1900.0
2022-11-30,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,4,166.25,665.0
2022-11-30,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,9,42.75,384.75
2022-11-30,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,7,52.25,365.75
2022-11-30,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,6,23.75,142.5
2022-11-30,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,7,38.0,266.0
2022-11-30,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,9,142.5,1282.5
2022-11-30,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,6,788.5,4731.0
2022-11-30,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,6,90.25,541.5
2022-11-30,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,5,66.5,332.5
2022-11-30,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,6,104.5,627.0
2022-11-30,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,4,76.0,304.0
2022-11-30,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,13,126.1,1639.3
2022-11-30,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,3,19.4,58.2
2022-11-30,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,4,33.95,135.8
2022-11-30,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,3,48.5,145.5
2023-10-25,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,11,111.86,1230.46
2023-10-25,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,14,134.55,1883.7
2023-10-25,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,3,85.48,256.44
2023-10-25,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,3,73.92,221.76
2023-10-25,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,2,35.65,71.3
2023-10-25,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,2,63.12,126.24
2023-10-25,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,2,71.68,143.36
2023-10-25,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,2,63.9,127.8
2023-10-25,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,2,408.67,817.34
2023-10-25,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,2,179.97,359.94
2023-10-25,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,3,44.27,132.81
2023-10-25,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,3,55.7,167.1
2023-10-25,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,2,25.57,51.14
2023-10-25,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,3,39.66,118.98
2023-10-25,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,4,153.12,612.48
2023-10-25,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,3,853.11,2559.33
2023-10-25,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,3,93.86,281.58
2023-10-25,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,2,68.59,137.18
2023-10-25,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,2,107.05,214.1
2023-10-25,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,2,80.34,160.68
2023-10-25,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,5,130.43,652.15
2023-10-25,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,1,20.14,20.14
2023-10-25,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,1,34.94,34.94
2023-10-25,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,1,51.33,51.33
2023-10-26,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,10,113.99,1139.9
2023-10-26,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,13,133.99,1741.87
2023-10-26,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,2,86.39,172.78
2023-10-26,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,3,75.61,226.83
2023-10-26,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,2,35.49,70.98
2023-10-26,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,2,64.72,129.44
2023-10-26,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,2,71.28,142.56
2023-10-26,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,2,64.41,128.82
2023-10-26,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,2,411.07,822.14
2023-10-26,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,2,177.78,355.56
2023-10-26,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,3,45.98,137.94
2023-10-26,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,3,55.36,166.08
2023-10-26,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,3,25.54,76.62
2023-10-26,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,3,40.18,120.54
2023-10-26,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,4,154.13,616.52
2023-10-26,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,3,821.2,2463.6
2023-10-26,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,2,93.51,187.02
2023-10-26,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,2,68.62,137.24
2023-10-26,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,2,109.39,218.78
2023-10-26,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,2,78.12,156.24
2023-10-26,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,6,128.91,773.46
2023-10-26,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,2,20.1,40.2
2023-10-26,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,1,34.29,34.29
2023-10-26,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,1,51.13,51.13
2023-10-27,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,14,116.43,1630.02
2023-10-27,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,16,131.81,2108.96
2023-10-27,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,3,87.34,262.02
2023-10-27,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,3,76.37,229.11
2023-10-27,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,2,34.81,69.62
2023-10-27,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,3,65.15,195.45
2023-10-27,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,2,68.43,136.86
2023-10-27,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,2,64.81,129.62
2023-10-27,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,2,404.03,808.06
2023-10-27,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,2,178.61,357.22
2023-10-27,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,4,45.03,180.12
2023-10-27,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,4,55.03,220.12
2023-10-27,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,3,24.72,74.16
2023-10-27,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,3,40.67,122.01
2023-10-27,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,4,154.41,617.64
2023-10-27,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,4,811.34,3245.36
2023-10-27,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,2,97.58,195.16
2023-10-27,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,2,69.18,138.36
2023-10-27,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,2,110.95,221.9
2023-10-27,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,2,81.28,162.56
2023-10-27,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,6,130.31,781.86
2023-10-27,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,2,20.42,40.84
2023-10-27,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,1,35.72,35.72
2023-10-27,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,2,49.97,99.94
2023-10-28,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,14,114.72,1606.08
2023-10-28,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,18,134.7,2424.6
2023-10-28,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,4,83.47,333.88
2023-10-28,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,3,73.28,219.84
2023-10-28,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,3,34.34,103.02
2023-10-28,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,3,63.55,190.65
2023-10-28,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,2,71.53,143.06
2023-10-28,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,3,64.41,193.23
2023-10-28,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,2,410.48,820.96
2023-10-28,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,3,176.02,528.06
2023-10-28,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,4,45.78,183.12
2023-10-28,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,4,54.79,219.16
2023-10-28,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,4,25.26,101.04
2023-10-28,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,4,39.0,156.0
2023-10-28,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,5,148.89,744.45
2023-10-28,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,4,836.61,3346.44
2023-10-28,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,3,95.94,287.82
2023-10-28,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,2,69.81,139.62
2023-10-28,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,3,111.0,333.0
2023-10-28,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,2,79.64,159.28
2023-10-28,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,6,130.46,782.76
2023-10-28,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,2,19.85,39.7
2023-10-28,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,2,35.5,71.0
2023-10-28,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,2,50.4,100.8
2023-10-29,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,15,113.72,1705.8
2023-10-29,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,16,132.52,2120.32
2023-10-29,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,3,86.26,258.78
2023-10-29,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,3,76.16,228.48
2023-10-29,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,2,35.57,71.14
2023-10-29,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,3,66.43,199.29
2023-10-29,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,2,70.94,141.88
2023-10-29,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,2,65.31,130.62
2023-10-29,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,2,390.63,781.26
2023-10-29,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,3,173.03,519.09
2023-10-29,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,4,45.64,182.56
2023-10-29,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,4,54.56,218.24
2023-10-29,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,3,24.43,73.29
2023-10-29,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,3,39.45,118.35
2023-10-29,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,4,145.52,582.08
2023-10-29,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,3,834.97,2504.91
2023-10-29,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,2,96.7,193.4
2023-10-29,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,2,69.93,139.86
2023-10-29,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,2,112.26,224.52
2023-10-29,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,2,80.47,160.94
2023-10-29,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,5,129.82,649.1
2023-10-29,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,2,19.8,39.6
2023-10-29,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,1,35.72,35.72
2023-10-29,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,1,50.52,50.52
2023-10-30,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,15,117.73,1765.95
2023-10-30,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,10,138.88,1388.8
2023-10-30,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,2,83.68,167.36
2023-10-30,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,3,74.67,224.01
2023-10-30,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,2,34.54,69.08
2023-10-30,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,2,64.23,128.46
2023-10-30,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,2,69.77,139.54
2023-10-30,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,2,65.33,130.66
2023-10-30,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,2,395.03,790.06
2023-10-30,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,2,172.03,344.06
2023-10-30,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,3,45.15,135.45
2023-10-30,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,3,55.02,165.06
2023-10-30,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,2,24.86,49.72
2023-10-30,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,3,38.97,116.91
2023-10-30,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,3,147.42,442.26
2023-10-30,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,3,834.59,2503.77
